,Repository,LOC,LLOC,SLOC,Comments,Single Comments,Multi,Blank,(C%L),(C%S),(C+M%L)
2629,Hindsight,170,120,138,1,1,9,22,1%,1%,6%
2630,Hindsight,263,192,197,8,5,26,35,3%,4%,13%
2631,Hindsight,130,95,71,3,3,38,18,2%,4%,32%
2632,Hindsight,164,113,124,7,6,9,25,4%,6%,10%
2633,Hindsight,47,32,30,0,0,11,6,0%,0%,23%
2634,Hindsight,671,465,504,22,15,41,111,3%,4%,9%
2635,Hindsight,61,48,37,8,0,15,9,13%,22%,38%
2636,Hindsight,412,271,340,12,7,20,45,3%,4%,8%
2637,Hindsight,33,20,25,0,0,0,8,0%,0%,0%
2638,Hindsight,918,623,786,43,41,20,71,5%,5%,7%
2639,Hindsight,330,250,260,7,7,12,51,2%,3%,6%
2640,Hindsight,500,220,392,22,18,20,70,4%,6%,8%
2641,Hindsight,374,261,288,1,0,15,71,0%,0%,4%
2642,Hindsight,372,235,289,7,5,12,66,2%,2%,5%
2643,Hindsight,246,135,193,6,5,6,42,2%,3%,5%
2644,Hindsight,228,148,165,12,10,14,39,5%,7%,11%
2645,Hindsight,125,85,72,13,2,31,20,10%,18%,35%
2646,Hindsight,91,40,41,7,6,32,12,8%,17%,43%
2647,Hindsight,222,150,140,0,0,39,43,0%,0%,18%
2648,Hindsight,313,189,138,10,1,103,71,3%,7%,36%
2649,Hindsight,237,157,156,4,3,29,49,2%,3%,14%
2650,Hindsight,261,114,99,10,8,107,47,4%,10%,45%
2651,Hindsight,83,62,67,5,0,4,12,6%,7%,11%
2652,Hindsight,54,37,39,1,1,0,14,2%,3%,2%
2653,Hindsight,5,3,4,0,0,0,1,0%,0%,0%
2654,Hindsight,6,6,6,0,0,0,0,0%,0%,0%
2655,Hindsight,284,155,249,8,4,9,22,3%,3%,6%
2656,Hindsight,50,11,29,15,15,0,6,30%,52%,30%
2657,Hindsight,36,22,19,6,7,2,8,17%,32%,22%
2658,Hindsight,347,144,263,11,11,0,73,3%,4%,3%
2659,Hindsight,155,69,126,4,4,0,25,3%,3%,3%
2660,Hindsight,114,58,84,4,4,0,26,4%,5%,4%
2661,Hindsight,0,0,0,0,0,0,0,0%,0%,0%
2662,Hindsight,216,89,159,26,24,3,30,12%,16%,13%
2663,Hindsight,275,178,221,5,2,15,37,2%,2%,7%
2664,Hindsight,91,40,48,1,0,30,13,1%,2%,34%
2665,Hindsight,15,8,14,0,0,0,1,0%,0%,0%
2666,Hindsight,127,64,84,1,0,29,14,1%,1%,24%
2667,Hindsight,75,41,60,2,0,0,15,3%,3%,3%
2668,Hindsight,115,56,70,2,0,30,15,2%,3%,28%
2669,Hindsight,373,258,321,6,2,0,50,2%,2%,2%
2670,Hindsight,210,148,160,0,0,23,27,0%,0%,11%
2671,Hindsight,141,108,101,16,4,16,20,11%,16%,23%
2672,Hindsight,209,145,154,15,15,6,34,7%,10%,10%
2673,Hindsight,79,56,67,5,1,0,11,6%,7%,6%
2674,Hindsight,5,3,4,0,0,0,1,0%,0%,0%
2675,Hindsight,112,63,93,0,0,6,13,0%,0%,5%
2676,Hindsight,9,5,8,0,0,0,1,0%,0%,0%
2677,Hindsight,37,33,31,0,0,0,6,0%,0%,0%
2678,Hindsight,26,15,14,0,0,8,4,0%,0%,31%
2679,Hindsight,38,18,18,2,0,15,5,5%,11%,45%
2680,Hindsight,66,48,45,0,0,8,13,0%,0%,12%
2681,Hindsight,34,16,16,0,0,14,4,0%,0%,41%
2682,Hindsight,211,105,140,16,12,22,37,8%,11%,18%
2683,Hindsight,11,5,10,0,0,0,1,0%,0%,0%
2684,Hindsight,283,111,212,12,4,20,47,4%,6%,11%
2685,Hindsight,206,130,149,2,0,25,32,1%,1%,13%
2686,Hindsight,5,3,4,0,0,0,1,0%,0%,0%
2687,Hindsight,240,150,178,6,0,22,40,2%,3%,12%
2688,Hindsight,22,10,9,0,0,8,5,0%,0%,36%
2689,Hindsight,123,102,100,1,1,0,22,1%,1%,1%
2690,Hindsight,11,6,10,0,0,0,1,0%,0%,0%
2691,Hindsight,31,17,15,0,0,9,7,0%,0%,29%
2692,Hindsight,85,38,42,0,0,33,10,0%,0%,39%
2693,Hindsight,5,3,4,0,0,0,1,0%,0%,0%
2694,Hindsight,30,13,11,1,1,14,4,3%,9%,50%
2695,Hindsight,136,58,67,17,12,34,23,12%,25%,38%
2696,Hindsight,54,21,24,5,3,20,7,9%,21%,46%
2697,Hindsight,5,3,4,0,0,0,1,0%,0%,0%
2698,Hindsight,103,47,51,7,7,30,15,7%,14%,36%
2699,Hindsight,164,81,81,17,17,41,25,10%,21%,35%
2700,Hindsight,5,3,4,0,0,0,1,0%,0%,0%
2701,Hindsight,21,12,11,0,0,5,5,0%,0%,24%
2702,Hindsight,5,3,4,0,0,0,1,0%,0%,0%
2703,Hindsight,75,29,35,6,6,21,13,8%,17%,36%
2704,Hindsight,50,23,23,4,4,16,7,8%,17%,40%
2705,Hindsight,31,23,24,0,0,0,7,0%,0%,0%
2706,Hindsight,32,23,24,0,0,0,8,0%,0%,0%
2707,Hindsight,29,14,25,0,0,0,4,0%,0%,0%
2708,Hindsight,35,26,28,0,0,0,7,0%,0%,0%
2709,Hindsight,36,27,29,0,0,0,7,0%,0%,0%
2710,Hindsight,38,27,31,0,0,0,7,0%,0%,0%
2711,Hindsight,177,109,128,0,0,19,30,0%,0%,11%
2712,Hindsight,38,24,29,0,0,0,9,0%,0%,0%
2713,Hindsight,397,248,320,1,1,15,61,0%,0%,4%
2714,Hindsight,39,27,31,0,0,0,8,0%,0%,0%
2715,Hindsight,179,116,134,8,1,16,28,4%,6%,13%
2716,Hindsight,258,188,190,12,5,23,40,5%,6%,14%
2717,Hindsight,178,120,132,4,2,12,32,2%,3%,9%
2718,Hindsight,16,8,14,0,0,0,2,0%,0%,0%
2719,Hindsight,182,107,135,13,1,15,31,7%,10%,15%
2720,Hindsight,262,145,177,35,28,15,42,13%,20%,19%
2721,Hindsight,224,132,167,16,6,16,35,7%,10%,14%
2722,Hindsight,228,132,139,13,11,42,36,6%,9%,24%
2723,Hindsight,290,153,142,3,0,83,65,1%,2%,30%
2724,Hindsight,174,85,101,6,3,38,32,3%,6%,25%
2725,Hindsight,100,51,52,2,2,28,18,2%,4%,30%
2726,Hindsight,266,123,126,4,1,80,59,2%,3%,32%
2727,Hindsight,137,75,85,10,0,31,21,7%,12%,30%
2728,Hindsight,131,68,83,14,11,19,18,11%,17%,25%
2729,Hindsight,116,63,48,4,3,38,27,3%,8%,36%
2730,Hindsight,67,29,32,0,0,21,14,0%,0%,31%
2731,Hindsight,111,63,58,0,0,29,24,0%,0%,26%
2732,Hindsight,85,64,69,5,5,0,11,6%,7%,6%
2733,Hindsight,550,298,275,114,103,89,83,21%,41%,37%
2734,Hindsight,232,169,189,2,0,5,38,1%,1%,3%
2735,Hindsight,139,99,112,3,1,0,26,2%,3%,2%
2736,Hindsight,551,315,386,62,56,25,84,11%,16%,16%
2737,Hindsight,124,105,110,3,2,0,12,2%,3%,2%
2738,Hindsight,594,381,423,67,54,29,88,11%,16%,16%
2739,Hindsight,147,124,128,4,4,0,15,3%,3%,3%
2740,car-autopilot,20,7,7,6,6,0,7,30%,86%,30%
2741,car-autopilot,227,168,181,22,19,0,27,10%,12%,10%
2742,car-autopilot,4,4,4,0,0,0,0,0%,0%,0%
2743,car-autopilot,205,164,156,4,16,0,33,2%,3%,2%
2744,car-autopilot,54,44,40,3,6,0,8,6%,8%,6%
2745,car-autopilot,68,48,55,0,0,0,13,0%,0%,0%
2746,car-autopilot,63,48,49,0,0,0,14,0%,0%,0%
2747,car-autopilot,55,44,44,0,0,0,11,0%,0%,0%
2748,car-autopilot,20,7,7,6,6,0,7,30%,86%,30%
2749,car-autopilot,229,169,183,22,19,0,27,10%,12%,10%
2750,car-autopilot,171,141,127,6,16,0,28,4%,5%,4%
2751,car-autopilot,4,4,4,0,0,0,0,0%,0%,0%
2752,car-autopilot,247,201,189,5,18,0,40,2%,3%,2%
2753,RRPN,102,52,64,15,15,4,19,15%,23%,19%
2754,RRPN,20,12,12,3,3,0,5,15%,25%,15%
2755,RRPN,197,96,137,32,31,6,23,16%,23%,19%
2756,RRPN,154,77,112,17,13,0,29,11%,15%,11%
2757,RRPN,67,47,52,5,5,0,10,7%,10%,7%
2758,RRPN,77,46,55,8,8,0,14,10%,15%,10%
2759,RRPN,20,12,12,3,3,0,5,15%,25%,15%
2760,RRPN,181,121,110,3,7,18,46,2%,3%,12%
2761,RRPN,20,12,12,3,3,0,5,15%,25%,15%
2762,RRPN,160,68,60,19,19,45,36,12%,32%,40%
2763,RRPN,94,63,63,6,6,3,22,6%,10%,10%
2764,RRPN,130,100,90,20,15,0,25,15%,22%,15%
2765,RRPN,61,10,39,15,15,0,7,25%,38%,25%
2766,RRPN,143,53,105,17,18,0,20,12%,16%,12%
2767,RRPN,185,75,145,19,17,3,20,10%,13%,12%
2768,RRPN,117,50,85,18,18,0,14,15%,21%,15%
2769,RRPN,96,56,61,15,15,5,15,16%,25%,21%
2770,RRPN,224,124,159,34,32,4,29,15%,21%,17%
2771,RRPN,219,137,171,29,17,3,28,13%,17%,15%
2772,RRPN,652,341,485,43,42,8,117,7%,9%,8%
2773,RRPN,198,100,139,30,29,6,24,15%,22%,18%
2774,RRPN,111,42,72,24,25,0,14,22%,33%,22%
2775,RRPN,132,61,87,28,29,0,16,21%,32%,21%
2776,RRPN,128,66,80,25,24,0,24,20%,31%,20%
2777,RRPN,57,30,28,16,16,3,10,28%,57%,33%
2778,RRPN,0,0,0,0,0,0,0,0%,0%,0%
2779,RRPN,395,192,282,40,42,25,46,10%,14%,16%
2780,RRPN,1286,403,455,517,517,35,279,40%,114%,43%
2781,RRPN,279,149,200,35,41,6,32,13%,18%,15%
2782,RRPN,0,0,0,0,0,0,0,0%,0%,0%
2783,RRPN,949,490,564,94,102,111,172,10%,17%,22%
2784,RRPN,200,141,137,32,34,4,25,16%,23%,18%
2785,RRPN,457,293,357,60,53,4,43,13%,17%,14%
2786,RRPN,95,16,52,69,33,0,10,73%,133%,73%
2787,RRPN,199,123,128,30,33,11,27,15%,23%,21%
2788,RRPN,481,301,359,59,64,22,36,12%,16%,17%
2789,RRPN,0,0,0,0,0,0,0,0%,0%,0%
2790,RRPN,95,52,61,19,20,0,14,20%,31%,20%
2791,RRPN,407,195,291,24,32,29,55,6%,8%,13%
2792,RRPN,222,123,124,46,48,21,29,21%,37%,30%
2793,RRPN,178,118,141,19,20,0,17,11%,13%,11%
2794,RRPN,61,20,32,18,20,4,5,30%,56%,36%
2795,RRPN,264,35,216,21,26,0,22,8%,10%,8%
2796,RRPN,121,80,88,14,14,0,19,12%,16%,12%
2797,RRPN,91,57,60,14,14,0,17,15%,23%,15%
2798,RRPN,199,141,143,41,33,0,23,21%,29%,21%
2799,RRPN,80,32,46,20,20,0,14,25%,43%,25%
2800,RRPN,107,48,58,27,27,8,14,25%,47%,33%
2801,RRPN,127,99,91,14,14,0,22,11%,15%,11%
2802,RRPN,111,64,69,18,18,6,18,16%,26%,22%
2803,RRPN,167,95,125,26,26,0,16,16%,21%,16%
2804,RRPN,132,89,92,27,25,0,15,20%,29%,20%
2805,RRPN,113,13,93,14,15,0,5,12%,15%,12%
2806,RRPN,83,46,46,17,18,3,16,20%,37%,24%
2807,RRPN,73,44,43,14,15,0,15,19%,33%,19%
2808,RRPN,91,46,40,23,31,0,20,25%,57%,25%
2809,RRPN,114,46,43,21,22,27,22,18%,49%,42%
2810,RRPN,60,27,25,24,26,0,9,40%,96%,40%
2811,RRPN,133,69,90,22,21,13,9,17%,24%,26%
2812,RRPN,298,167,196,43,46,22,34,14%,22%,22%
2813,RRPN,171,89,95,22,26,19,31,13%,23%,24%
2814,RRPN,0,0,0,0,0,0,0,0%,0%,0%
2815,RRPN,338,246,191,41,53,38,56,12%,21%,23%
2816,RRPN,394,229,283,36,40,6,65,9%,13%,11%
2817,RRPN,112,60,76,17,21,0,15,15%,22%,15%
2818,RRPN,66,36,37,15,16,3,10,23%,41%,27%
2819,RRPN,406,247,267,51,53,8,78,13%,19%,15%
2820,RRPN,266,172,168,35,41,16,41,13%,21%,19%
2821,RRPN,206,121,128,37,41,5,32,18%,29%,20%
2822,RRPN,166,102,91,18,29,9,37,11%,20%,16%
2823,RRPN,279,185,168,33,38,27,46,12%,20%,22%
2824,RRPN,45,24,19,14,17,0,9,31%,74%,31%
2825,RRPN,181,81,78,36,37,40,26,20%,46%,42%
2826,RRPN,542,209,340,52,38,101,63,10%,15%,28%
2827,RRPN,61,30,37,16,17,0,7,26%,43%,26%
2828,RRPN,568,171,395,104,93,18,62,18%,26%,21%
2829,RRPN,178,66,117,25,29,10,22,14%,21%,20%
2830,RRPN,675,261,396,102,103,46,130,15%,26%,22%
2831,RRPN,123,42,48,47,50,10,15,38%,98%,46%
2832,RRPN,217,57,132,47,50,12,23,22%,36%,27%
2833,RRPN,14,0,0,14,14,0,0,100%,1400%,100%
2834,RRPN,329,97,225,33,37,15,52,10%,15%,15%
2835,RRPN,62,11,25,19,14,13,10,31%,76%,52%
2836,RRPN,391,110,259,54,57,14,61,14%,21%,17%
2837,RRPN,75,46,53,14,15,0,7,19%,26%,19%
2838,RRPN,130,62,73,38,40,3,14,29%,52%,32%
2839,RRPN,311,105,245,42,37,11,18,14%,17%,17%
2840,RRPN,99,22,72,22,22,0,5,22%,31%,22%
2841,RRPN,154,51,105,33,35,3,11,21%,31%,23%
2842,RRPN,197,96,92,75,75,10,20,38%,82%,43%
2843,RRPN,54,26,23,21,21,3,7,39%,91%,44%
2844,RRPN,0,0,0,0,0,0,0,0%,0%,0%
2845,RRPN,113,70,59,35,35,6,13,31%,59%,36%
2846,RRPN,116,56,61,35,37,5,13,30%,57%,34%
2847,RRPN,280,147,187,60,63,0,30,21%,32%,21%
2848,RRPN,265,128,141,71,72,21,31,27%,50%,35%
2849,RRPN,0,0,0,0,0,0,0,0%,0%,0%
2850,RRPN,125,56,74,27,28,4,19,22%,36%,25%
2851,RRPN,295,167,204,34,41,17,33,12%,17%,17%
2852,RRPN,126,62,64,38,37,7,18,30%,59%,36%
2853,RRPN,288,158,164,65,66,23,35,23%,40%,31%
2854,RRPN,129,62,77,18,19,13,20,14%,23%,24%
2855,RRPN,559,280,324,39,34,103,98,7%,12%,25%
2856,RRPN,0,0,0,0,0,0,0,0%,0%,0%
2857,RRPN,125,106,103,7,7,7,8,6%,7%,11%
2858,RRPN,72,45,49,11,11,0,12,15%,22%,15%
2859,RRPN,171,100,96,23,23,15,37,13%,24%,22%
2860,RRPN,10,0,0,8,8,0,2,80%,800%,80%
2861,RRPN,506,258,313,51,51,75,67,10%,16%,25%
2862,RRPN,237,140,141,26,26,41,29,11%,18%,28%
2863,RRPN,72,45,49,11,11,0,12,15%,22%,15%
2864,RRPN,235,150,130,42,41,27,37,18%,32%,29%
2865,RRPN,116,28,94,6,6,0,16,5%,6%,5%
2866,RRPN,0,0,0,0,0,0,0,0%,0%,0%
2867,RRPN,308,158,191,30,29,55,33,10%,16%,28%
2868,EGPO,0,0,0,0,0,0,0,0%,0%,0%
2869,EGPO,24,4,21,1,1,0,2,4%,5%,4%
2870,EGPO,352,198,274,68,32,12,34,19%,25%,23%
2871,EGPO,92,52,68,10,10,3,11,11%,15%,14%
2872,EGPO,0,0,0,0,0,0,0,0%,0%,0%
2873,EGPO,384,282,321,14,12,5,46,4%,4%,5%
2874,EGPO,0,0,0,0,0,0,0,0%,0%,0%
2875,EGPO,101,82,81,2,2,0,18,2%,2%,2%
2876,EGPO,103,70,70,3,3,3,27,3%,4%,6%
2877,EGPO,252,91,155,5,7,52,38,2%,3%,23%
2878,EGPO,125,53,86,14,14,0,25,11%,16%,11%
2879,EGPO,0,0,0,0,0,0,0,0%,0%,0%
2880,EGPO,748,366,593,65,57,0,98,9%,11%,9%
2881,EGPO,0,0,0,0,0,0,0,0%,0%,0%
2882,EGPO,403,203,297,51,49,0,57,13%,17%,13%
2883,EGPO,0,0,0,0,0,0,0,0%,0%,0%
2884,EGPO,29,21,21,0,0,0,8,0%,0%,0%
2885,EGPO,122,90,95,6,5,4,18,5%,6%,8%
2886,EGPO,103,70,70,3,3,3,27,3%,4%,6%
2887,EGPO,1,0,0,0,0,0,1,0%,0%,0%
2888,EGPO,53,16,39,12,4,2,8,23%,31%,26%
2889,EGPO,302,178,241,20,19,3,39,7%,8%,8%
2890,EGPO,69,42,55,3,3,0,11,4%,5%,4%
2891,EGPO,0,0,0,0,0,0,0,0%,0%,0%
2892,EGPO,421,208,296,28,26,19,80,7%,9%,11%
2893,EGPO,2,2,2,0,0,0,0,0%,0%,0%
2894,EGPO,47,28,38,1,0,0,9,2%,3%,2%
2895,EGPO,113,59,97,6,5,0,11,5%,6%,5%
2896,EGPO,57,12,51,7,0,0,6,12%,14%,12%
2897,EGPO,89,30,74,14,0,3,12,16%,19%,19%
2898,EGPO,161,102,130,12,8,0,23,7%,9%,7%
2899,EGPO,69,11,62,12,0,0,7,17%,19%,17%
2900,EGPO,56,11,50,7,0,0,6,12%,14%,12%
2901,EGPO,0,0,0,0,0,0,0,0%,0%,0%
2902,EGPO,72,20,61,4,0,3,8,6%,7%,10%
2903,EGPO,75,21,65,8,0,0,10,11%,12%,11%
2904,EGPO,122,65,93,4,1,0,28,3%,4%,3%
2905,EGPO,71,12,64,10,0,0,7,14%,16%,14%
2906,EGPO,56,12,50,5,0,0,6,9%,10%,9%
2907,EGPO,366,251,298,20,18,3,47,5%,7%,6%
2908,EGPO,48,36,36,1,1,3,8,2%,3%,8%
2909,EGPO,85,28,73,14,0,0,12,16%,19%,16%
2910,ReggieBot,36,16,25,5,5,0,6,14%,20%,14%
2911,ReggieBot,40,15,33,1,1,0,6,2%,3%,2%
2912,ReggieBot,122,35,95,13,13,0,14,11%,14%,11%
2913,ReggieBot,21,5,19,1,0,0,2,5%,5%,5%
2914,ROS-GPS,10,5,7,0,0,0,3,0%,0%,0%
2915,ROS-GPS,56,13,14,32,32,0,10,57%,229%,57%
2916,ROS-GPS,35,19,19,7,6,0,10,20%,37%,20%
2917,ROS-GPS,67,21,21,34,33,0,13,51%,162%,51%
2918,ROS-GPS,0,0,0,0,0,0,0,0%,0%,0%
2919,ROS-GPS,150,69,85,37,36,3,26,25%,44%,27%
2920,ROS-GPS,48,11,10,34,34,0,4,71%,340%,71%
2921,ROS-GPS,190,117,120,39,40,0,30,21%,32%,21%
2922,ROS-GPS,248,22,37,149,143,0,68,60%,403%,60%
2923,ROS-GPS,17,5,13,1,1,0,3,6%,8%,6%
2924,ROS-GPS,48,5,6,35,35,0,7,73%,583%,73%
2925,ROS-GPS,96,42,39,35,35,8,14,36%,90%,45%
2926,ROS-GPS,251,122,148,50,48,25,30,20%,34%,30%
2927,ROS-GPS,81,32,29,34,34,4,14,42%,117%,47%
2928,ROS-GPS,69,33,37,11,11,0,21,16%,30%,16%
2929,YOLO3D,109,50,79,10,7,3,20,9%,13%,12%
2930,YOLO3D,200,111,140,20,17,3,40,10%,14%,12%
2931,YOLO3D,285,168,203,43,26,3,53,15%,21%,16%
2932,YOLO3D,89,62,70,8,4,0,15,9%,11%,9%
2933,YOLO3D,21,13,16,0,0,0,5,0%,0%,0%
2934,YOLO3D,129,76,79,18,13,0,37,14%,23%,14%
2935,YOLO3D,0,0,0,0,0,0,0,0%,0%,0%
2936,YOLO3D,61,48,40,1,1,7,13,2%,2%,13%
2937,YOLO3D,192,119,115,37,36,0,41,19%,32%,19%
2938,YOLO3D,340,226,203,87,30,46,61,26%,43%,39%
2939,YOLO3D,101,61,58,17,10,11,22,17%,29%,28%
2940,YOLO3D,57,37,35,19,8,3,11,33%,54%,39%
2941,YOLO3D,1036,762,766,284,86,32,152,27%,37%,31%
2942,YOLO3D,37,23,22,8,4,3,8,22%,36%,30%
2943,YOLO3D,153,86,90,71,39,3,21,46%,79%,48%
2944,YOLO3D,222,163,151,85,27,3,41,38%,56%,40%
2945,YOLO3D,470,374,357,107,37,10,66,23%,30%,25%
2946,YOLO3D,77,23,36,3,2,25,14,4%,8%,36%
2947,YOLO3D,164,109,102,55,20,16,26,34%,54%,43%
2948,YOLO3D,318,214,219,78,30,14,55,25%,36%,29%
2949,YOLO3D,848,620,583,290,94,7,164,34%,50%,35%
2950,YOLO3D,277,200,184,93,36,3,54,34%,51%,35%
2951,YOLO3D,171,133,128,38,16,3,24,22%,30%,24%
2952,YOLO3D,27,18,18,2,0,0,9,7%,11%,7%
2953,YOLO3D,0,0,0,0,0,0,0,0%,0%,0%
2954,YOLO3D,41,29,29,5,3,0,9,12%,17%,12%
2955,YOLO3D,560,343,363,28,11,112,74,5%,8%,25%
2956,YOLO3D,40,28,28,13,4,0,8,32%,46%,32%
2957,YOLO3D,0,0,0,0,0,0,0,0%,0%,0%
2958,YOLO3D,13,9,7,0,1,0,5,0%,0%,0%
2959,YOLO3D,37,24,23,3,0,3,11,8%,13%,16%
2960,YOLO3D,120,87,87,34,10,3,20,28%,39%,31%
2961,YOLO3D,464,319,334,99,41,8,81,21%,30%,23%
2962,YOLO3D,0,0,0,0,0,0,0,0%,0%,0%
2963,YOLO3D,662,513,510,236,59,3,90,36%,46%,36%
2964,YOLO3D,329,273,259,124,23,5,42,38%,48%,39%
2965,YOLO3D,166,83,102,20,18,9,37,12%,20%,17%
2966,YOLO3D,0,0,0,0,0,0,0,0%,0%,0%
2967,YOLO3D,188,73,137,18,11,6,34,10%,13%,13%
2968,YOLO3D,268,157,161,34,30,12,65,13%,21%,17%
2969,YOLO3D,297,179,184,32,28,15,70,11%,17%,16%
2970,YOLO3D,60,42,40,2,1,6,13,3%,5%,13%
2971,autonomous-movement-using-lidar-data,74,41,46,2,2,0,26,3%,4%,3%
2972,LearningByCheating,273,165,182,2,2,17,72,1%,1%,7%
2973,LearningByCheating,52,36,35,0,0,0,17,0%,0%,0%
2974,LearningByCheating,85,55,55,0,0,3,27,0%,0%,4%
2975,LearningByCheating,249,176,182,2,2,3,62,1%,1%,2%
2976,LearningByCheating,219,115,159,18,18,0,42,8%,11%,8%
2977,LearningByCheating,37,26,26,0,0,0,11,0%,0%,0%
2978,LearningByCheating,210,130,143,8,8,0,59,4%,6%,4%
2979,LearningByCheating,147,88,105,6,6,5,31,4%,6%,7%
2980,LearningByCheating,127,55,57,41,41,0,29,32%,72%,32%
2981,LearningByCheating,126,68,93,7,8,0,25,6%,8%,6%
2982,LearningByCheating,165,103,104,0,0,10,51,0%,0%,6%
2983,LearningByCheating,64,36,39,6,6,0,19,9%,15%,9%
2984,LearningByCheating,1236,801,889,89,89,18,240,7%,10%,9%
2985,LearningByCheating,716,498,558,56,55,3,100,8%,10%,8%
2986,LearningByCheating,164,98,107,15,15,0,42,9%,14%,9%
2987,LearningByCheating,850,577,639,67,66,25,120,8%,10%,11%
2988,LearningByCheating,299,195,224,4,4,0,71,1%,2%,1%
2989,LearningByCheating,329,195,235,5,4,9,81,2%,2%,4%
2990,LearningByCheating,232,147,169,4,4,4,55,2%,2%,3%
2991,LearningByCheating,363,190,255,9,9,5,94,2%,4%,4%
2992,LearningByCheating,289,206,211,2,1,9,68,1%,1%,4%
2993,LearningByCheating,0,0,0,0,0,0,0,0%,0%,0%
2994,LearningByCheating,124,49,53,6,7,31,33,5%,11%,30%
2995,LearningByCheating,0,0,0,0,0,0,0,0%,0%,0%
2996,LearningByCheating,75,35,31,13,12,14,18,17%,42%,36%
2997,LearningByCheating,189,89,80,6,7,67,35,3%,8%,39%
2998,LearningByCheating,404,238,277,6,4,78,45,1%,2%,21%
2999,LearningByCheating,478,276,281,33,30,60,107,7%,12%,19%
3000,LearningByCheating,126,63,64,16,15,22,25,13%,25%,30%
3001,LearningByCheating,0,0,0,0,0,0,0,0%,0%,0%
3002,LearningByCheating,73,37,31,4,5,27,10,5%,13%,42%
3003,LearningByCheating,101,58,54,2,2,27,18,2%,4%,29%
3004,LearningByCheating,281,137,142,18,18,62,59,6%,13%,28%
3005,LearningByCheating,388,97,256,86,19,6,107,22%,34%,24%
3006,LearningByCheating,47,41,41,0,0,0,6,0%,0%,0%
3007,LearningByCheating,74,73,56,0,0,6,12,0%,0%,8%
3008,LearningByCheating,0,0,0,0,0,0,0,0%,0%,0%
3009,LearningByCheating,89,62,63,1,1,0,25,1%,2%,1%
3010,LearningByCheating,1557,943,1047,217,217,18,275,14%,21%,15%
3011,LearningByCheating,1379,866,976,163,158,0,245,12%,17%,12%
3012,LearningByCheating,744,446,509,21,17,19,199,3%,4%,5%
3013,LearningByCheating,306,156,201,29,23,0,82,9%,14%,9%
3014,LearningByCheating,285,168,205,4,4,0,76,1%,2%,1%
3015,LearningByCheating,3,2,2,1,1,0,0,33%,50%,33%
3016,LearningByCheating,28,18,17,0,0,0,11,0%,0%,0%
3017,LearningByCheating,43,27,29,0,0,0,14,0%,0%,0%
3018,LearningByCheating,17,11,10,0,0,0,7,0%,0%,0%
3019,LearningByCheating,4,2,2,0,0,0,2,0%,0%,0%
3020,LearningByCheating,136,89,88,2,2,8,38,1%,2%,7%
3021,LearningByCheating,4,1,1,0,0,0,3,0%,0%,0%
3022,LearningByCheating,55,34,35,0,0,0,20,0%,0%,0%
3023,LearningByCheating,99,68,68,0,0,4,27,0%,0%,4%
3024,LearningByCheating,122,56,88,0,0,0,34,0%,0%,0%
3025,LearningByCheating,0,0,0,0,0,0,0,0%,0%,0%
3026,LearningByCheating,6,5,5,0,0,0,1,0%,0%,0%
3027,LearningByCheating,201,110,118,16,16,5,62,8%,14%,10%
3028,LearningByCheating,180,118,132,4,6,0,42,2%,3%,2%
3029,LearningByCheating,32,22,22,0,0,0,10,0%,0%,0%
3030,LearningByCheating,104,67,73,3,3,0,28,3%,4%,3%
3031,LearningByCheating,219,129,156,8,3,0,60,4%,5%,4%
3032,LearningByCheating,174,104,129,6,2,0,43,3%,5%,3%
3033,LearningByCheating,102,62,69,5,5,0,28,5%,7%,5%
3034,LearningByCheating,19,11,11,0,0,0,8,0%,0%,0%
3035,CarND-Behavioral-Cloning-Project-4,182,98,94,30,25,23,40,16%,32%,29%
3036,CarND-Behavioral-Cloning-Project-4,139,86,100,11,11,0,28,8%,11%,8%
3037,CarND-Behavioral-Cloning-Project-4,43,22,31,2,2,0,10,5%,6%,5%
3038,MMC,227,151,185,10,9,0,33,4%,5%,4%
3039,MMC,182,135,138,15,14,0,30,8%,11%,8%
3040,MMC,59,30,48,1,1,0,10,2%,2%,2%
3041,MMC,164,91,113,22,22,0,29,13%,19%,13%
3042,MMC,60,50,51,2,0,0,9,3%,4%,3%
3043,MMC,254,30,248,0,0,0,6,0%,0%,0%
3044,MMC,30,15,15,12,12,0,3,40%,80%,40%
3045,MMC,35,29,29,0,0,0,6,0%,0%,0%
3046,MMC,104,30,30,46,46,0,28,44%,153%,44%
3047,MMC,6,4,4,0,0,0,2,0%,0%,0%
3048,MMC,55,30,36,8,8,0,11,15%,22%,15%
3049,MMC,177,113,113,54,53,0,11,31%,48%,31%
3050,MMC,14,9,9,3,3,0,2,21%,33%,21%
3051,MMC,22,11,11,9,8,0,3,41%,82%,41%
3052,MMC,11,10,10,0,0,0,1,0%,0%,0%
3053,MMC,17,8,14,0,0,0,3,0%,0%,0%
3054,MMC,25,20,20,0,0,0,5,0%,0%,0%
3055,MMC,0,0,0,0,0,0,0,0%,0%,0%
3056,MMC,54,38,34,0,0,10,10,0%,0%,19%
3057,MMC,135,113,110,2,5,0,20,1%,2%,1%
3058,MMC,14,10,10,0,0,0,4,0%,0%,0%
3059,MMC,66,49,51,0,0,3,12,0%,0%,5%
3060,MMC,116,82,89,7,7,0,20,6%,8%,6%
3061,MMC,40,15,14,2,2,18,6,5%,14%,50%
