,Repository,block_type,Classification
29999,behavioral_cloning_car,F,A
30000,behavioral_cloning_car,F,A
30001,behavioral_cloning_car,C,A
30002,behavioral_cloning_car,M,A
30003,behavioral_cloning_car,M,A
30004,behavioral_cloning_car,F,A
30005,behavioral_cloning_car,M,A
30006,behavioral_cloning_car,M,A
30007,behavioral_cloning_car,M,A
30008,behavioral_cloning_car,M,A
30009,behavioral_cloning_car,M,A
30010,behavioral_cloning_car,M,A
30011,behavioral_cloning_car,M,A
30012,behavioral_cloning_car,M,A
30013,behavioral_cloning_car,C,A
30014,behavioral_cloning_car,F,A
30015,behavioral_cloning_car,M,A
30016,behavioral_cloning_car,F,A
30017,behavioral_cloning_car,M,A
30018,behavioral_cloning_car,F,A
30019,behavioral_cloning_car,F,A
30020,behavioral_cloning_car,F,A
30021,behavioral_cloning_car,F,A
30022,behavioral_cloning_car,F,A
30023,behavioral_cloning_car,F,A
30024,behavioral_cloning_car,F,A
30025,behavioral_cloning_car,F,A
30026,behavioral_cloning_car,F,A
30027,behavioral_cloning_car,F,A
30028,capstone-project,F,A
30029,capstone-project,F,A
30030,capstone-project,F,A
30031,capstone-project,F,A
30032,capstone-project,F,A
30033,capstone-project,F,A
30034,capstone-project,F,A
30035,capstone-project,F,A
30036,capstone-project,M,A
30037,capstone-project,M,A
30038,capstone-project,C,A
30039,capstone-project,M,A
30040,capstone-project,M,A
30041,capstone-project,M,A
30042,capstone-project,M,A
30043,capstone-project,M,A
30044,capstone-project,M,A
30045,capstone-project,M,A
30046,capstone-project,M,A
30047,capstone-project,M,A
30048,capstone-project,M,A
30049,capstone-project,M,A
30050,capstone-project,M,A
30051,capstone-project,M,A
30052,capstone-project,M,A
30053,capstone-project,M,A
30054,capstone-project,M,A
30055,capstone-project,M,A
30056,capstone-project,M,A
30057,capstone-project,C,A
30058,capstone-project,M,A
30059,capstone-project,M,A
30060,capstone-project,M,A
30061,capstone-project,M,A
30062,capstone-project,M,A
30063,capstone-project,M,A
30064,capstone-project,M,A
30065,capstone-project,M,A
30066,capstone-project,M,A
30067,capstone-project,M,A
30068,capstone-project,C,A
30069,capstone-project,M,A
30070,capstone-project,M,A
30071,capstone-project,M,A
30072,capstone-project,M,A
30073,capstone-project,M,A
30074,capstone-project,M,A
30075,capstone-project,C,A
30076,capstone-project,M,A
30077,capstone-project,M,A
30078,capstone-project,M,A
30079,capstone-project,C,A
30080,capstone-project,M,A
30081,capstone-project,M,A
30082,capstone-project,M,A
30083,capstone-project,M,A
30084,capstone-project,C,A
30085,capstone-project,M,A
30086,capstone-project,M,A
30087,capstone-project,M,B
30088,capstone-project,C,A
30089,capstone-project,M,A
30090,capstone-project,M,A
30091,capstone-project,M,A
30092,capstone-project,M,A
30093,capstone-project,M,A
30094,capstone-project,M,A
30095,capstone-project,M,A
30096,capstone-project,C,A
30097,capstone-project,M,A
30098,capstone-project,M,A
30099,capstone-project,M,A
30100,capstone-project,F,A
30101,capstone-project,F,A
30102,capstone-project,M,C
30103,capstone-project,M,B
30104,capstone-project,M,B
30105,capstone-project,M,B
30106,capstone-project,M,A
30107,capstone-project,C,A
30108,capstone-project,M,A
30109,capstone-project,M,A
30110,capstone-project,M,A
30111,capstone-project,M,A
30112,capstone-project,M,A
30113,capstone-project,M,A
30114,capstone-project,M,A
30115,capstone-project,M,A
30116,capstone-project,M,A
30117,capstone-project,M,C
30118,capstone-project,C,A
30119,capstone-project,M,A
30120,capstone-project,M,A
30121,capstone-project,M,A
30122,capstone-project,M,A
30123,capstone-project,F,A
30124,capstone-project,C,A
30125,capstone-project,M,A
30126,capstone-project,M,A
30127,capstone-project,M,A
30128,capstone-project,M,A
30129,capstone-project,M,B
30130,capstone-project,M,B
30131,capstone-project,M,B
30132,capstone-project,C,A
30133,capstone-project,M,A
30134,capstone-project,M,A
30135,capstone-project,M,A
30136,capstone-project,M,A
30137,capstone-project,M,A
30138,capstone-project,M,A
30139,capstone-project,M,A
30140,capstone-project,M,A
30141,capstone-project,M,A
30142,capstone-project,F,B
30143,capstone-project,M,A
30144,capstone-project,F,A
30145,capstone-project,C,A
30146,capstone-project,M,A
30147,capstone-project,C,A
30148,capstone-project,M,A
30149,capstone-project,M,A
30150,capstone-project,M,A
30151,capstone-project,M,A
30152,capstone-project,M,A
30153,Networking-Physical-World,F,A
30154,Networking-Physical-World,F,A
30155,Networking-Physical-World,F,A
30156,Networking-Physical-World,F,A
30157,Networking-Physical-World,ERROR:,2)
30158,Networking-Physical-World,F,A
30159,Networking-Physical-World,F,A
30160,Networking-Physical-World,F,A
30161,Networking-Physical-World,ERROR:,2)
30162,TED,F,A
30163,TED,F,A
30164,TED,F,A
30165,TED,F,C
30166,TED,F,B
30167,TED,F,B
30168,TED,F,A
30169,TED,F,A
30170,TED,F,C
30171,TED,F,A
30172,TED,F,C
30173,TED,F,A
30174,TED,F,C
30175,TED,F,B
30176,TED,F,A
30177,TED,F,A
30178,TED,F,A
30179,TED,F,A
30180,TED,F,A
30181,TED,F,A
30182,TED,F,A
30183,TED,F,C
30184,TED,F,B
30185,TED,F,A
30186,TED,F,A
30187,TED,F,A
30188,TED,F,B
30189,TED,F,A
30190,TED,F,C
30191,TED,F,B
30192,TED,F,B
30193,TED,M,B
30194,TED,F,B
30195,TED,M,B
30196,TED,M,A
30197,TED,M,A
30198,TED,C,A
30199,TED,F,A
30200,TED,M,A
30201,TED,M,A
30202,TED,C,A
30203,TED,M,A
30204,TED,M,A
30205,TED,M,A
30206,TED,M,A
30207,TED,M,A
30208,TED,M,A
30209,TED,F,A
30210,TED,F,A
30211,TED,M,A
30212,TED,M,A
30213,TED,M,A
30214,TED,M,A
30215,TED,M,A
30216,TED,M,A
30217,TED,M,A
30218,TED,M,A
30219,TED,M,A
30220,TED,M,C
30221,TED,C,B
30222,TED,M,A
30223,TED,C,A
30224,TED,C,A
30225,TED,C,A
30226,TED,M,A
30227,TED,C,A
30228,TED,F,A
30229,TED,M,A
30230,TED,M,A
30231,TED,M,A
30232,TED,M,A
30233,TED,M,A
30234,TED,C,A
30235,TED,C,A
30236,TED,M,A
30237,TED,M,A
30238,TED,M,A
30239,TED,M,A
30240,TED,M,B
30241,TED,C,A
30242,TED,M,A
30243,TED,C,A
30244,TED,F,A
30245,TED,M,A
30246,TED,M,A
30247,TED,M,A
30248,TED,M,A
30249,TED,M,A
30250,TED,M,A
30251,TED,M,C
30252,TED,M,C
30253,TED,M,C
30254,TED,C,C
30255,TED,C,C
30256,TED,C,C
30257,TED,M,B
30258,TED,M,B
30259,TED,C,B
30260,TED,M,B
30261,TED,C,B
30262,TED,M,A
30263,TED,M,A
30264,TED,M,A
30265,TED,C,A
30266,TED,M,A
30267,TED,M,A
30268,TED,M,A
30269,TED,M,B
30270,TED,M,B
30271,TED,M,B
30272,TED,C,B
30273,TED,M,B
30274,TED,F,B
30275,TED,C,B
30276,TED,C,B
30277,TED,C,B
30278,TED,M,A
30279,TED,F,A
30280,TED,M,A
30281,TED,C,A
30282,TED,C,A
30283,TED,C,A
30284,TED,C,A
30285,TED,F,A
30286,TED,F,A
30287,TED,F,A
30288,TED,F,A
30289,TED,F,A
30290,TED,F,A
30291,TED,M,A
30292,TED,M,A
30293,TED,M,A
30294,TED,M,A
30295,TED,M,A
30296,TED,M,A
30297,TED,M,A
30298,TED,M,A
30299,TED,M,A
30300,TED,M,A
30301,TED,F,C
30302,TED,M,B
30303,TED,M,A
30304,TED,M,A
30305,TED,F,A
30306,TED,C,A
30307,TED,M,A
30308,TED,M,A
30309,TED,M,A
30310,TED,M,A
30311,TED,F,A
30312,TED,M,A
30313,TED,M,A
30314,TED,F,A
30315,TED,F,A
30316,TED,M,A
30317,TED,M,A
30318,TED,M,A
30319,TED,F,E
30320,TED,F,D
30321,TED,F,B
30322,TED,F,A
30323,TED,F,A
30324,TED,F,A
30325,TED,F,A
30326,TED,F,A
30327,TED,F,A
30328,TED,F,A
30329,TED,F,A
30330,TED,F,A
30331,TED,F,A
30332,TED,F,A
30333,TED,F,A
30334,TED,F,A
30335,TED,F,A
30336,TED,C,A
30337,TED,M,A
30338,TED,M,A
30339,TED,C,B
30340,TED,M,B
30341,TED,M,A
30342,TED,C,A
30343,TED,F,A
30344,TED,C,A
30345,TED,M,A
30346,TED,M,A
30347,TED,M,A
30348,TED,M,A
30349,TED,F,A
30350,TED,C,A
30351,TED,C,A
30352,TED,M,A
30353,TED,C,A
30354,TED,M,A
30355,TED,M,A
30356,TED,C,A
30357,TED,C,A
30358,TED,C,A
30359,TED,C,A
30360,TED,C,A
30361,TED,M,A
30362,TED,C,A
30363,TED,F,A
30364,TED,F,A
30365,TED,F,A
30366,TED,F,A
30367,TED,F,A
30368,TED,F,A
30369,TED,M,A
30370,TED,C,A
30371,TED,M,A
30372,TED,M,A
30373,TED,M,A
30374,TED,M,A
30375,TED,M,A
30376,TED,M,A
30377,TED,M,A
30378,TED,M,A
30379,TED,M,A
30380,TED,M,A
30381,TED,M,A
30382,TED,M,A
30383,TED,M,A
30384,TED,M,A
30385,TED,M,A
30386,TED,M,A
30387,TED,M,A
30388,TED,M,A
30389,TED,F,B
30390,TED,C,A
30391,TED,M,A
30392,TED,M,A
30393,TED,M,A
30394,TED,M,A
30395,TED,M,A
30396,TED,M,A
30397,TED,M,A
30398,TED,M,A
30399,TED,F,A
30400,TED,C,A
30401,TED,F,A
30402,TED,F,A
30403,TED,M,A
30404,TED,M,A
30405,TED,F,A
30406,TED,F,A
30407,TED,F,A
30408,TED,F,A
30409,TED,F,A
30410,TED,F,A
30411,TED,C,A
30412,TED,M,A
30413,TED,F,A
30414,TED,F,A
30415,TED,F,A
30416,TED,F,A
30417,TED,F,A
30418,TED,F,A
30419,TED,M,A
30420,TED,M,A
30421,TED,M,A
30422,TED,F,A
30423,TED,F,A
30424,TED,F,A
30425,TED,F,A
30426,TED,F,A
30427,TED,F,C
30428,TED,F,B
30429,TED,F,B
30430,TED,M,B
30431,TED,F,A
30432,TED,F,A
30433,TED,C,A
30434,TED,F,A
30435,TED,M,A
30436,TED,F,A
30437,TED,F,A
30438,TED,F,A
30439,TED,F,A
30440,TED,M,A
30441,TED,M,A
30442,TED,F,C
30443,TED,F,B
30444,TED,F,A
30445,TED,F,A
30446,TED,F,A
30447,TED,F,B
30448,TED,C,A
30449,TED,M,A
30450,TED,C,A
30451,TED,M,A
30452,TED,M,A
30453,TED,M,C
30454,TED,M,C
30455,TED,M,B
30456,TED,C,A
30457,TED,M,A
30458,TED,M,A
30459,TED,M,A
30460,TED,M,A
30461,TED,M,A
30462,TED,M,A
30463,TED,M,A
30464,TED,M,B
30465,TED,M,B
30466,TED,M,B
30467,TED,M,B
30468,TED,C,A
30469,TED,M,A
30470,TED,M,A
30471,TED,M,A
30472,TED,M,A
30473,TED,M,A
30474,TED,M,A
30475,TED,M,A
30476,TED,C,A
30477,TED,M,A
30478,TED,M,A
30479,TED,M,A
30480,TED,M,A
30481,TED,M,A
30482,TED,M,A
30483,TED,M,A
30484,TED,M,A
30485,TED,M,C
30486,TED,M,C
30487,TED,M,C
30488,TED,M,C
30489,TED,M,C
30490,TED,M,B
30491,TED,M,B
30492,TED,M,B
30493,TED,M,B
30494,TED,C,B
30495,TED,M,B
30496,TED,C,B
30497,TED,M,B
30498,TED,M,A
30499,TED,M,A
30500,TED,M,A
30501,TED,M,A
30502,TED,M,A
30503,TED,M,A
30504,TED,M,A
30505,TED,M,A
30506,TED,M,A
30507,TED,M,A
30508,TED,M,A
30509,TED,M,A
30510,TED,M,A
30511,TED,M,A
30512,TED,M,A
30513,TED,M,A
30514,TED,M,A
30515,TED,F,D
30516,TED,F,B
30517,TED,F,B
30518,TED,F,B
30519,TED,F,B
30520,TED,F,A
30521,TED,F,A
30522,TED,F,A
30523,TED,F,A
30524,TED,F,A
30525,TED,F,A
30526,TED,F,A
30527,TED,F,A
30528,TED,F,A
30529,TED,F,A
30530,TED,F,A
30531,TED,F,A
30532,TED,F,A
30533,TED,F,A
30534,TED,F,A
30535,TED,F,A
30536,TED,F,A
30537,TED,F,A
30538,TED,F,A
30539,TED,M,B
30540,TED,M,B
30541,TED,C,B
30542,TED,M,B
30543,TED,M,B
30544,TED,C,A
30545,TED,M,A
30546,TED,M,A
30547,TED,M,A
30548,TED,M,A
30549,TED,M,A
30550,TED,M,A
30551,TED,C,A
30552,TED,M,A
30553,TED,M,A
30554,TED,M,A
30555,TED,M,C
30556,TED,M,B
30557,TED,M,A
30558,TED,C,A
30559,TED,M,A
30560,TED,M,A
30561,TED,M,A
30562,TED,M,A
30563,TED,M,A
30564,TED,M,A
30565,TED,M,A
30566,TED,M,A
30567,TED,M,A
30568,TED,M,A
30569,TED,M,A
30570,TED,M,A
30571,TED,M,A
30572,TED,F,A
30573,TED,M,A
30574,TED,M,B
30575,TED,M,A
30576,TED,M,A
30577,TED,C,A
30578,TED,M,A
30579,TED,M,A
30580,TED,M,A
30581,TED,M,A
30582,TED,M,A
30583,TED,M,A
30584,TED,M,A
30585,TED,M,A
30586,TED,M,A
30587,TED,M,A
30588,TED,M,A
30589,TED,F,A
30590,TED,M,A
30591,TED,F,C
30592,TED,F,C
30593,TED,F,C
30594,TED,F,C
30595,TED,F,B
30596,TED,F,A
30597,TED,F,A
30598,TED,F,A
30599,TED,F,A
30600,TED,F,A
30601,TED,F,A
30602,TED,F,A
30603,TED,F,A
30604,TED,F,A
30605,TED,F,A
30606,TED,F,A
30607,TED,F,A
30608,TED,F,A
30609,TED,F,A
30610,TED,F,A
30611,TED,F,A
30612,TED,F,A
30613,TED,F,F
30614,TED,F,D
30615,TED,F,C
30616,TED,F,C
30617,TED,F,C
30618,TED,F,C
30619,TED,F,B
30620,TED,F,B
30621,TED,F,B
30622,TED,F,A
30623,TED,F,A
30624,TED,F,A
30625,TED,F,A
30626,TED,F,A
30627,TED,F,A
30628,TED,F,A
30629,TED,F,A
30630,TED,F,A
30631,TED,F,A
30632,TED,F,B
30633,TED,F,B
30634,TED,F,A
30635,TED,F,A
30636,TED,F,A
30637,TED,F,A
30638,TED,F,A
30639,TED,F,A
30640,TED,F,A
30641,TED,F,A
30642,TED,F,A
30643,TED,F,A
30644,TED,F,A
30645,TED,M,C
30646,TED,C,C
30647,TED,M,C
30648,TED,M,C
30649,TED,M,C
30650,TED,C,B
30651,TED,M,B
30652,TED,C,B
30653,TED,C,B
30654,TED,C,A
30655,TED,M,A
30656,TED,C,A
30657,TED,M,A
30658,TED,M,A
30659,TED,M,A
30660,TED,C,A
30661,TED,C,A
30662,TED,C,A
30663,TED,M,A
30664,TED,C,A
30665,TED,M,A
30666,TED,C,A
30667,TED,M,A
30668,TED,M,A
30669,TED,C,A
30670,TED,C,A
30671,TED,M,A
30672,TED,C,A
30673,TED,M,A
30674,TED,M,A
30675,TED,M,A
30676,TED,M,A
30677,TED,M,A
30678,TED,M,A
30679,TED,M,A
30680,TED,M,A
30681,TED,M,A
30682,TED,M,A
30683,TED,M,A
30684,TED,M,A
30685,TED,M,A
30686,TED,M,A
30687,TED,F,B
30688,TED,C,A
30689,TED,M,A
30690,TED,M,A
30691,TED,M,A
30692,TED,M,A
30693,TED,M,A
30694,TED,M,A
30695,TED,M,A
30696,TED,M,A
30697,TED,M,A
30698,TED,M,A
30699,TED,M,A
30700,TED,F,A
30701,TED,F,A
30702,TED,F,A
30703,TED,F,A
30704,TED,C,A
30705,TED,F,A
30706,TED,F,A
30707,TED,F,A
30708,TED,F,A
30709,TED,M,A
30710,TED,M,A
30711,TED,C,A
30712,TED,C,A
30713,TED,M,A
30714,TED,C,A
30715,TED,M,A
30716,TED,M,A
30717,TED,M,A
30718,TED,M,A
30719,TED,M,A
30720,TED,C,A
30721,TED,C,A
30722,TED,M,A
30723,TED,M,A
30724,TED,M,A
30725,TED,C,A
30726,TED,M,A
30727,TED,M,A
30728,TED,M,A
30729,TED,M,A
30730,TED,M,A
30731,TED,M,A
30732,TED,M,A
30733,TED,F,A
30734,TED,F,A
30735,TED,F,A
30736,TED,F,A
30737,TED,F,A
30738,TED,F,A
30739,TED,F,A
30740,TED,F,A
30741,TED,F,A
30742,TED,F,A
30743,TED,F,A
30744,TED,F,A
30745,TED,F,A
30746,TED,F,A
30747,TED,F,A
30748,TED,F,A
30749,TED,F,A
30750,TED,F,A
30751,TED,F,A
30752,TED,F,C
30753,TED,F,B
30754,TED,F,A
30755,TED,F,A
30756,TED,F,A
30757,TED,F,A
30758,TED,F,A
30759,TED,F,A
30760,TED,F,A
30761,TED,F,A
30762,TED,F,A
30763,TED,F,A
30764,TED,F,A
30765,TED,F,A
30766,TED,F,A
30767,TED,F,A
30768,TED,F,A
30769,TED,F,A
30770,TED,F,A
30771,TED,F,A
30772,TED,F,A
30773,TED,F,A
30774,TED,F,B
30775,TED,F,B
30776,TED,F,A
30777,TED,F,A
30778,TED,F,A
30779,TED,F,A
30780,TED,F,A
30781,TED,F,A
30782,TED,F,A
30783,TED,F,A
30784,TED,F,A
30785,TED,F,A
30786,TED,M,A
30787,TED,C,A
30788,TED,M,A
30789,TED,C,A
30790,TED,M,A
30791,TED,F,A
30792,TED,F,A
30793,TED,C,A
30794,TED,C,A
30795,TED,F,A
30796,TED,F,A
30797,TED,M,A
30798,TED,M,A
30799,TED,M,A
30800,TED,C,A
30801,TED,C,A
30802,TED,M,A
30803,TED,F,A
30804,TED,F,A
30805,TED,M,A
30806,TED,M,A
30807,TED,M,A
30808,TED,M,A
30809,TED,M,A
30810,TED,M,A
30811,TED,M,A
30812,TED,M,B
30813,TED,M,B
30814,TED,C,A
30815,TED,F,A
30816,TED,M,A
30817,TED,F,A
30818,TED,F,A
30819,TED,M,A
30820,TED,M,A
30821,TED,M,A
30822,TED,F,A
30823,TED,F,A
30824,TED,F,A
30825,TED,M,B
30826,TED,M,B
30827,TED,M,B
30828,TED,C,A
30829,TED,M,A
30830,TED,M,A
30831,TED,M,A
30832,TED,M,A
30833,TED,M,A
30834,TED,M,A
30835,TED,M,A
30836,TED,M,A
30837,TED,M,A
30838,TED,M,A
30839,TED,M,A
30840,TED,C,A
30841,TED,M,A
30842,TED,M,A
30843,TED,M,A
30844,TED,M,A
30845,TED,M,B
30846,TED,M,B
30847,TED,M,B
30848,TED,M,B
30849,TED,C,B
30850,TED,M,B
30851,TED,M,B
30852,TED,C,A
30853,TED,M,A
30854,TED,M,A
30855,TED,M,A
30856,TED,M,A
30857,TED,M,A
30858,TED,M,B
30859,TED,C,A
30860,TED,M,A
30861,TED,M,A
30862,TED,M,A
30863,TED,M,B
30864,TED,C,A
30865,TED,M,A
30866,TED,F,A
30867,TED,M,A
30868,TED,M,A
30869,TED,M,B
30870,TED,C,A
30871,TED,M,A
30872,TED,M,A
30873,TED,M,A
30874,TED,M,C
30875,TED,M,B
30876,TED,M,B
30877,TED,C,B
30878,TED,C,B
30879,TED,M,B
30880,TED,M,B
30881,TED,M,B
30882,TED,M,A
30883,TED,M,A
30884,TED,M,C
30885,TED,C,A
30886,TED,M,A
30887,TED,M,A
30888,TED,M,A
30889,TED,M,A
30890,TED,M,A
30891,TED,M,A
30892,TED,M,A
30893,TED,M,A
30894,TED,M,B
30895,TED,C,A
30896,TED,M,A
30897,TED,M,A
30898,TED,M,C
30899,TED,C,C
30900,TED,M,C
30901,TED,M,B
30902,TED,C,B
30903,TED,M,B
30904,TED,M,A
30905,TED,M,B
30906,TED,C,B
30907,TED,M,B
30908,TED,C,A
30909,TED,M,A
30910,TED,M,A
30911,TED,M,B
30912,TED,C,A
30913,TED,M,A
30914,TED,F,A
30915,TED,M,A
30916,TED,M,A
30917,TED,M,A
30918,TED,M,B
30919,TED,M,A
30920,TED,C,A
30921,TED,F,A
30922,TED,F,A
30923,TED,C,A
30924,TED,C,A
30925,TED,C,A
30926,TED,C,A
30927,TED,M,A
30928,TED,C,A
30929,TED,M,A
30930,TED,C,A
30931,TED,M,A
30932,TED,M,A
30933,TED,F,A
30934,TED,M,A
30935,TED,M,A
30936,TED,M,A
30937,TED,C,A
30938,TED,M,A
30939,TED,M,A
30940,TED,C,A
30941,TED,M,A
30942,TED,M,A
30943,TED,M,A
30944,TED,C,A
30945,TED,M,A
30946,TED,M,A
30947,TED,F,A
30948,TED,F,A
30949,TED,F,A
30950,TED,F,A
30951,TED,M,A
30952,TED,M,A
30953,TED,M,A
30954,TED,M,A
30955,TED,M,A
30956,TED,M,A
30957,TED,M,A
30958,TED,M,A
30959,TED,M,A
30960,TED,M,A
30961,TED,M,A
30962,TED,M,A
30963,TED,F,C
30964,TED,F,A
30965,TED,F,A
30966,TED,F,A
30967,TED,F,B
30968,TED,F,B
30969,TED,F,A
30970,TED,F,A
30971,TED,F,A
30972,TED,F,A
30973,TED,F,A
30974,TED,F,A
30975,TED,F,A
30976,TED,F,A
30977,TED,C,A
30978,TED,M,A
30979,TED,C,A
30980,TED,M,A
30981,TED,M,A
30982,TED,M,A
30983,TED,M,A
30984,TED,M,A
30985,TED,M,C
30986,TED,M,C
30987,TED,C,A
30988,TED,M,A
30989,TED,C,A
30990,TED,M,A
30991,TED,F,A
30992,TED,C,A
30993,TED,M,A
30994,TED,C,A
30995,TED,M,A
30996,TED,M,A
30997,TED,M,A
30998,TED,M,A
30999,TED,M,A
31000,TED,M,A
31001,TED,M,A
31002,TED,M,A
31003,TED,M,A
31004,TED,M,B
31005,TED,M,B
31006,TED,C,B
31007,TED,M,B
31008,TED,C,A
31009,TED,M,A
31010,TED,M,A
31011,TED,M,A
31012,TED,M,B
31013,TED,M,B
31014,TED,C,B
31015,TED,M,B
31016,TED,M,B
31017,TED,F,A
31018,TED,F,A
31019,TED,M,A
31020,TED,F,A
31021,TED,M,A
31022,TED,M,B
31023,TED,C,A
31024,TED,M,A
31025,TED,M,A
31026,TED,F,A
31027,TED,C,A
31028,TED,M,A
31029,TED,M,A
31030,TED,M,A
31031,TED,C,A
31032,TED,M,A
31033,TED,M,A
31034,TED,C,A
31035,TED,M,A
31036,TED,M,A
31037,TED,M,A
31038,TED,M,A
31039,TED,M,B
31040,TED,C,A
31041,TED,M,A
31042,TED,M,A
31043,TED,C,A
31044,TED,M,A
31045,TED,M,A
31046,TED,M,A
31047,TED,F,A
31048,TED,M,D
31049,TED,M,C
31050,TED,M,C
31051,TED,M,C
31052,TED,M,B
31053,TED,C,B
31054,TED,M,A
31055,TED,M,A
31056,TED,M,A
31057,TED,M,A
31058,TED,M,A
31059,TED,M,A
31060,TED,M,A
31061,TED,M,A
31062,TED,M,A
31063,TED,M,A
31064,TED,M,A
31065,TED,M,A
31066,TED,M,A
31067,TED,M,B
31068,TED,M,B
31069,TED,M,A
31070,TED,C,A
31071,TED,M,A
31072,TED,M,A
31073,TED,M,A
31074,TED,M,A
31075,TED,M,A
31076,TED,M,A
31077,TED,M,E
31078,TED,M,C
31079,TED,M,C
31080,TED,M,C
31081,TED,M,B
31082,TED,M,B
31083,TED,M,B
31084,TED,C,B
31085,TED,M,B
31086,TED,M,B
31087,TED,C,B
31088,TED,M,A
31089,TED,M,A
31090,TED,C,A
31091,TED,C,A
31092,TED,M,A
31093,TED,M,A
31094,TED,M,A
31095,TED,M,A
31096,TED,M,A
31097,TED,M,A
31098,TED,M,A
31099,TED,C,A
31100,TED,M,A
31101,TED,M,A
31102,TED,F,A
31103,TED,F,A
31104,TED,M,A
31105,TED,M,A
31106,TED,M,A
31107,TED,M,A
31108,TED,M,A
31109,TED,M,A
31110,TED,M,A
31111,TED,M,A
31112,TED,M,C
31113,TED,M,B
31114,TED,M,B
31115,TED,M,B
31116,TED,M,B
31117,TED,M,B
31118,TED,M,B
31119,TED,M,B
31120,TED,C,B
31121,TED,C,A
31122,TED,M,A
31123,TED,M,A
31124,TED,M,A
31125,TED,M,A
31126,TED,M,A
31127,TED,M,A
31128,TED,M,A
31129,TED,M,A
31130,TED,M,C
31131,TED,M,C
31132,TED,M,B
31133,TED,M,B
31134,TED,M,B
31135,TED,M,B
31136,TED,M,B
31137,TED,M,B
31138,TED,C,B
31139,TED,C,A
31140,TED,M,A
31141,TED,M,A
31142,TED,M,A
31143,TED,M,A
31144,TED,M,A
31145,TED,M,A
31146,TED,M,A
31147,TED,M,A
31148,TED,M,B
31149,TED,C,A
31150,TED,C,A
31151,TED,C,A
31152,TED,C,A
31153,TED,M,A
31154,TED,C,A
31155,TED,M,A
31156,TED,C,A
31157,TED,C,A
31158,TED,C,A
31159,TED,C,A
31160,TED,C,A
31161,TED,C,A
31162,TED,C,A
31163,TED,C,A
31164,TED,M,A
31165,TED,M,A
31166,TED,M,A
31167,TED,M,A
31168,TED,M,A
31169,TED,M,A
31170,TED,M,A
31171,TED,M,A
31172,TED,M,A
31173,TED,M,A
31174,TED,M,A
31175,TED,M,A
31176,TED,M,A
