,Repository,Smell Type,Information
24977,MotionPlanning,C0103,(invalid-name)
24978,MotionPlanning,C0103,(invalid-name)
24979,MotionPlanning,C0103,(invalid-name)
24980,MotionPlanning,C0103,(invalid-name)
24981,MotionPlanning,C0103,(invalid-name)
24982,MotionPlanning,C0103,(invalid-name)
24983,MotionPlanning,C0103,(invalid-name)
24984,MotionPlanning,C0103,(invalid-name)
24985,MotionPlanning,C0103,(invalid-name)
24986,MotionPlanning,C0103,(invalid-name)
24987,MotionPlanning,C0103,(invalid-name)
24988,MotionPlanning,C0103,(invalid-name)
24989,MotionPlanning,W0101,(unreachable)
24990,MotionPlanning,R1722,(consider-using-sys-exit)
24991,MotionPlanning,W0612,(unused-variable)
24992,MotionPlanning,W0611,(unused-import)
24993,MotionPlanning,W0611,(unused-import)
24994,MotionPlanning,C0304,(missing-final-newline)
24995,MotionPlanning,C0114,(missing-module-docstring)
24996,MotionPlanning,C0103,(invalid-name)
24997,MotionPlanning,C0103,(invalid-name)
24998,MotionPlanning,C0103,(invalid-name)
24999,MotionPlanning,C0103,(invalid-name)
25000,MotionPlanning,C0103,(invalid-name)
25001,MotionPlanning,C0103,(invalid-name)
25002,MotionPlanning,C0103,(invalid-name)
25003,MotionPlanning,C0103,(invalid-name)
25004,MotionPlanning,C0103,(invalid-name)
25005,MotionPlanning,C0103,(invalid-name)
25006,MotionPlanning,C0103,(invalid-name)
25007,MotionPlanning,C0103,(invalid-name)
25008,MotionPlanning,C0103,(invalid-name)
25009,MotionPlanning,C0103,(invalid-name)
25010,MotionPlanning,C0103,(invalid-name)
25011,MotionPlanning,C0103,(invalid-name)
25012,MotionPlanning,C0103,(invalid-name)
25013,MotionPlanning,C0103,(invalid-name)
25014,MotionPlanning,C0103,(invalid-name)
25015,MotionPlanning,C0103,(invalid-name)
25016,MotionPlanning,C0103,(invalid-name)
25017,MotionPlanning,E0401,(import-error)
25018,MotionPlanning,E0401,(import-error)
25019,MotionPlanning,R0402,(consider-using-from-import)
25020,MotionPlanning,E0401,(import-error)
25021,MotionPlanning,C0413,(wrong-import-position)
25022,MotionPlanning,E0401,(import-error)
25023,MotionPlanning,C0413,(wrong-import-position)
25024,MotionPlanning,E0401,(import-error)
25025,MotionPlanning,C0413,(wrong-import-position)
25026,MotionPlanning,C0115,(missing-class-docstring)
25027,MotionPlanning,C0103,(invalid-name)
25028,MotionPlanning,R0903,(too-few-public-methods)
25029,MotionPlanning,C0115,(missing-class-docstring)
25030,MotionPlanning,C0103,(invalid-name)
25031,MotionPlanning,C0103,(invalid-name)
25032,MotionPlanning,C0103,(invalid-name)
25033,MotionPlanning,C0103,(invalid-name)
25034,MotionPlanning,C0103,(invalid-name)
25035,MotionPlanning,C0103,(invalid-name)
25036,MotionPlanning,R0913,(too-many-arguments)
25037,MotionPlanning,C0116,(missing-function-docstring)
25038,MotionPlanning,C0103,(invalid-name)
25039,MotionPlanning,C0116,(missing-function-docstring)
25040,MotionPlanning,C0116,(missing-function-docstring)
25041,MotionPlanning,C0103,(invalid-name)
25042,MotionPlanning,C0115,(missing-class-docstring)
25043,MotionPlanning,C0103,(invalid-name)
25044,MotionPlanning,C0103,(invalid-name)
25045,MotionPlanning,C0103,(invalid-name)
25046,MotionPlanning,C0103,(invalid-name)
25047,MotionPlanning,C0103,(invalid-name)
25048,MotionPlanning,C0103,(invalid-name)
25049,MotionPlanning,C0103,(invalid-name)
25050,MotionPlanning,C0103,(invalid-name)
25051,MotionPlanning,C0103,(invalid-name)
25052,MotionPlanning,C0103,(invalid-name)
25053,MotionPlanning,C0103,(invalid-name)
25054,MotionPlanning,R0903,(too-few-public-methods)
25055,MotionPlanning,C0103,(invalid-name)
25056,MotionPlanning,C0103,(invalid-name)
25057,MotionPlanning,C0103,(invalid-name)
25058,MotionPlanning,C0103,(invalid-name)
25059,MotionPlanning,C0103,(invalid-name)
25060,MotionPlanning,C0103,(invalid-name)
25061,MotionPlanning,C0103,(invalid-name)
25062,MotionPlanning,C0103,(invalid-name)
25063,MotionPlanning,C0103,(invalid-name)
25064,MotionPlanning,R1728,(consider-using-generator)
25065,MotionPlanning,R1728,(consider-using-generator)
25066,MotionPlanning,W0612,(unused-variable)
25067,MotionPlanning,C0103,(invalid-name)
25068,MotionPlanning,C0103,(invalid-name)
25069,MotionPlanning,C0103,(invalid-name)
25070,MotionPlanning,C0103,(invalid-name)
25071,MotionPlanning,C0103,(invalid-name)
25072,MotionPlanning,C0103,(invalid-name)
25073,MotionPlanning,C0103,(invalid-name)
25074,MotionPlanning,C0103,(invalid-name)
25075,MotionPlanning,C0103,(invalid-name)
25076,MotionPlanning,C0103,(invalid-name)
25077,MotionPlanning,R0914,(too-many-locals)
25078,MotionPlanning,C0103,(invalid-name)
25079,MotionPlanning,C0103,(invalid-name)
25080,MotionPlanning,C0103,(invalid-name)
25081,MotionPlanning,C0103,(invalid-name)
25082,MotionPlanning,C0103,(invalid-name)
25083,MotionPlanning,C0103,(invalid-name)
25084,MotionPlanning,C0103,(invalid-name)
25085,MotionPlanning,C0103,(invalid-name)
25086,MotionPlanning,C0103,(invalid-name)
25087,MotionPlanning,C0103,(invalid-name)
25088,MotionPlanning,R1714,(consider-using-in)
25089,MotionPlanning,C0103,(invalid-name)
25090,MotionPlanning,C0103,(invalid-name)
25091,MotionPlanning,C0103,(invalid-name)
25092,MotionPlanning,C0103,(invalid-name)
25093,MotionPlanning,C0103,(invalid-name)
25094,MotionPlanning,C0103,(invalid-name)
25095,MotionPlanning,C0103,(invalid-name)
25096,MotionPlanning,C0103,(invalid-name)
25097,MotionPlanning,C0116,(missing-function-docstring)
25098,MotionPlanning,C0116,(missing-function-docstring)
25099,MotionPlanning,R0914,(too-many-locals)
25100,MotionPlanning,C0103,(invalid-name)
25101,MotionPlanning,C0103,(invalid-name)
25102,MotionPlanning,C0103,(invalid-name)
25103,MotionPlanning,C0103,(invalid-name)
25104,MotionPlanning,C0103,(invalid-name)
25105,MotionPlanning,C0103,(invalid-name)
25106,MotionPlanning,C0103,(invalid-name)
25107,MotionPlanning,C0103,(invalid-name)
25108,MotionPlanning,C0103,(invalid-name)
25109,MotionPlanning,C0103,(invalid-name)
25110,MotionPlanning,C0103,(invalid-name)
25111,MotionPlanning,C0103,(invalid-name)
25112,MotionPlanning,C0103,(invalid-name)
25113,MotionPlanning,C0103,(invalid-name)
25114,MotionPlanning,C0103,(invalid-name)
25115,MotionPlanning,W0101,(unreachable)
25116,MotionPlanning,R1722,(consider-using-sys-exit)
25117,MotionPlanning,W0612,(unused-variable)
25118,MotionPlanning,W0612,(unused-variable)
25119,MotionPlanning,W0612,(unused-variable)
25120,MotionPlanning,C0114,(missing-module-docstring)
25121,MotionPlanning,C0116,(missing-function-docstring)
25122,MotionPlanning,C0103,(invalid-name)
25123,MotionPlanning,C0103,(invalid-name)
25124,MotionPlanning,C0103,(invalid-name)
25125,MotionPlanning,C0103,(invalid-name)
25126,MotionPlanning,C0103,(invalid-name)
25127,MotionPlanning,C0103,(invalid-name)
25128,MotionPlanning,C0103,(invalid-name)
25129,MotionPlanning,C0103,(invalid-name)
25130,MotionPlanning,C0103,(invalid-name)
25131,MotionPlanning,C0103,(invalid-name)
25132,MotionPlanning,C0116,(missing-function-docstring)
25133,MotionPlanning,C0103,(invalid-name)
25134,MotionPlanning,C0103,(invalid-name)
25135,MotionPlanning,C0103,(invalid-name)
25136,MotionPlanning,C0103,(invalid-name)
25137,MotionPlanning,C0103,(invalid-name)
25138,MotionPlanning,C0103,(invalid-name)
25139,MotionPlanning,C0103,(invalid-name)
25140,MotionPlanning,C0103,(invalid-name)
25141,MotionPlanning,C0103,(invalid-name)
25142,MotionPlanning,C0103,(invalid-name)
25143,MotionPlanning,C0116,(missing-function-docstring)
25144,MotionPlanning,C0103,(invalid-name)
25145,MotionPlanning,C0103,(invalid-name)
25146,MotionPlanning,C0103,(invalid-name)
25147,MotionPlanning,C0103,(invalid-name)
25148,MotionPlanning,W0612,(unused-variable)
25149,MotionPlanning,C0103,(invalid-name)
25150,MotionPlanning,E0401,(import-error)
25151,MotionPlanning,R0402,(consider-using-from-import)
25152,MotionPlanning,E0401,(import-error)
25153,MotionPlanning,C0413,(wrong-import-position)
25154,MotionPlanning,E0401,(import-error)
25155,MotionPlanning,C0413,(wrong-import-position)
25156,MotionPlanning,C0115,(missing-class-docstring)
25157,MotionPlanning,C0103,(invalid-name)
25158,MotionPlanning,R0903,(too-few-public-methods)
25159,MotionPlanning,C0115,(missing-class-docstring)
25160,MotionPlanning,C0103,(invalid-name)
25161,MotionPlanning,C0103,(invalid-name)
25162,MotionPlanning,C0103,(invalid-name)
25163,MotionPlanning,C0103,(invalid-name)
25164,MotionPlanning,C0103,(invalid-name)
25165,MotionPlanning,C0103,(invalid-name)
25166,MotionPlanning,R0913,(too-many-arguments)
25167,MotionPlanning,C0116,(missing-function-docstring)
25168,MotionPlanning,C0103,(invalid-name)
25169,MotionPlanning,C0116,(missing-function-docstring)
25170,MotionPlanning,C0115,(missing-class-docstring)
25171,MotionPlanning,C0103,(invalid-name)
25172,MotionPlanning,C0103,(invalid-name)
25173,MotionPlanning,C0103,(invalid-name)
25174,MotionPlanning,C0103,(invalid-name)
25175,MotionPlanning,C0116,(missing-function-docstring)
25176,MotionPlanning,C0103,(invalid-name)
25177,MotionPlanning,R0903,(too-few-public-methods)
25178,MotionPlanning,C0115,(missing-class-docstring)
25179,MotionPlanning,C0103,(invalid-name)
25180,MotionPlanning,C0103,(invalid-name)
25181,MotionPlanning,C0103,(invalid-name)
25182,MotionPlanning,C0103,(invalid-name)
25183,MotionPlanning,C0103,(invalid-name)
25184,MotionPlanning,C0103,(invalid-name)
25185,MotionPlanning,C0103,(invalid-name)
25186,MotionPlanning,C0116,(missing-function-docstring)
25187,MotionPlanning,C0103,(invalid-name)
25188,MotionPlanning,C0103,(invalid-name)
25189,MotionPlanning,C0103,(invalid-name)
25190,MotionPlanning,C0103,(invalid-name)
25191,MotionPlanning,C0103,(invalid-name)
25192,MotionPlanning,C0103,(invalid-name)
25193,MotionPlanning,C0103,(invalid-name)
25194,MotionPlanning,C0103,(invalid-name)
25195,MotionPlanning,R0914,(too-many-locals)
25196,MotionPlanning,C0103,(invalid-name)
25197,MotionPlanning,C0103,(invalid-name)
25198,MotionPlanning,C0200,(consider-using-enumerate)
25199,MotionPlanning,C0103,(invalid-name)
25200,MotionPlanning,C0103,(invalid-name)
25201,MotionPlanning,C0116,(missing-function-docstring)
25202,MotionPlanning,R0914,(too-many-locals)
25203,MotionPlanning,C0103,(invalid-name)
25204,MotionPlanning,C0103,(invalid-name)
25205,MotionPlanning,C0103,(invalid-name)
25206,MotionPlanning,C0103,(invalid-name)
25207,MotionPlanning,C0103,(invalid-name)
25208,MotionPlanning,C0103,(invalid-name)
25209,MotionPlanning,C0103,(invalid-name)
25210,MotionPlanning,C0103,(invalid-name)
25211,MotionPlanning,C0103,(invalid-name)
25212,MotionPlanning,C0103,(invalid-name)
25213,MotionPlanning,C0103,(invalid-name)
25214,MotionPlanning,C0103,(invalid-name)
25215,MotionPlanning,C0103,(invalid-name)
25216,MotionPlanning,C0103,(invalid-name)
25217,MotionPlanning,W0101,(unreachable)
25218,MotionPlanning,R1722,(consider-using-sys-exit)
25219,MotionPlanning,R0915,(too-many-statements)
25220,MotionPlanning,W0612,(unused-variable)
25221,MotionPlanning,C0103,(invalid-name)
25222,MotionPlanning,E0401,(import-error)
25223,MotionPlanning,R0402,(consider-using-from-import)
25224,MotionPlanning,E0401,(import-error)
25225,MotionPlanning,C0413,(wrong-import-position)
25226,MotionPlanning,E0401,(import-error)
25227,MotionPlanning,C0413,(wrong-import-position)
25228,MotionPlanning,E0401,(import-error)
25229,MotionPlanning,C0413,(wrong-import-position)
25230,MotionPlanning,C0115,(missing-class-docstring)
25231,MotionPlanning,C0103,(invalid-name)
25232,MotionPlanning,R0903,(too-few-public-methods)
25233,MotionPlanning,C0115,(missing-class-docstring)
25234,MotionPlanning,C0103,(invalid-name)
25235,MotionPlanning,C0103,(invalid-name)
25236,MotionPlanning,C0103,(invalid-name)
25237,MotionPlanning,C0103,(invalid-name)
25238,MotionPlanning,C0103,(invalid-name)
25239,MotionPlanning,C0103,(invalid-name)
25240,MotionPlanning,C0116,(missing-function-docstring)
25241,MotionPlanning,C0103,(invalid-name)
25242,MotionPlanning,C0116,(missing-function-docstring)
25243,MotionPlanning,C0115,(missing-class-docstring)
25244,MotionPlanning,C0103,(invalid-name)
25245,MotionPlanning,C0103,(invalid-name)
25246,MotionPlanning,C0103,(invalid-name)
25247,MotionPlanning,C0103,(invalid-name)
25248,MotionPlanning,C0103,(invalid-name)
25249,MotionPlanning,C0103,(invalid-name)
25250,MotionPlanning,C0103,(invalid-name)
25251,MotionPlanning,C0103,(invalid-name)
25252,MotionPlanning,C0103,(invalid-name)
25253,MotionPlanning,R0903,(too-few-public-methods)
25254,MotionPlanning,C0103,(invalid-name)
25255,MotionPlanning,C0116,(missing-function-docstring)
25256,MotionPlanning,C0103,(invalid-name)
25257,MotionPlanning,C0103,(invalid-name)
25258,MotionPlanning,C0103,(invalid-name)
25259,MotionPlanning,C0103,(invalid-name)
25260,MotionPlanning,C0116,(missing-function-docstring)
25261,MotionPlanning,R0914,(too-many-locals)
25262,MotionPlanning,C0103,(invalid-name)
25263,MotionPlanning,C0103,(invalid-name)
25264,MotionPlanning,C0103,(invalid-name)
25265,MotionPlanning,C0103,(invalid-name)
25266,MotionPlanning,C0103,(invalid-name)
25267,MotionPlanning,C0103,(invalid-name)
25268,MotionPlanning,C0103,(invalid-name)
25269,MotionPlanning,C0103,(invalid-name)
25270,MotionPlanning,C0103,(invalid-name)
25271,MotionPlanning,C0103,(invalid-name)
25272,MotionPlanning,C0103,(invalid-name)
25273,MotionPlanning,C0103,(invalid-name)
25274,MotionPlanning,W0101,(unreachable)
25275,MotionPlanning,R1722,(consider-using-sys-exit)
25276,MotionPlanning,C0114,(missing-module-docstring)
25277,MotionPlanning,E0401,(import-error)
25278,MotionPlanning,C0115,(missing-class-docstring)
25279,MotionPlanning,C0103,(invalid-name)
25280,MotionPlanning,C0103,(invalid-name)
25281,MotionPlanning,C0103,(invalid-name)
25282,MotionPlanning,C0103,(invalid-name)
25283,MotionPlanning,R0913,(too-many-arguments)
25284,MotionPlanning,R0914,(too-many-locals)
25285,MotionPlanning,C0103,(invalid-name)
25286,MotionPlanning,C0103,(invalid-name)
25287,MotionPlanning,C0103,(invalid-name)
25288,MotionPlanning,C0103,(invalid-name)
25289,MotionPlanning,C0103,(invalid-name)
25290,MotionPlanning,C0103,(invalid-name)
25291,MotionPlanning,C0103,(invalid-name)
25292,MotionPlanning,C0103,(invalid-name)
25293,MotionPlanning,R0903,(too-few-public-methods)
25294,MotionPlanning,C0116,(missing-function-docstring)
25295,MotionPlanning,C0103,(invalid-name)
25296,MotionPlanning,C0103,(invalid-name)
25297,MotionPlanning,C0103,(invalid-name)
25298,MotionPlanning,R0913,(too-many-arguments)
25299,MotionPlanning,C0103,(invalid-name)
25300,MotionPlanning,C0103,(invalid-name)
25301,MotionPlanning,C0103,(invalid-name)
25302,MotionPlanning,C0103,(invalid-name)
25303,MotionPlanning,C0103,(invalid-name)
25304,MotionPlanning,C0103,(invalid-name)
25305,MotionPlanning,C0103,(invalid-name)
25306,MotionPlanning,C0103,(invalid-name)
25307,MotionPlanning,C0103,(invalid-name)
25308,MotionPlanning,C0103,(invalid-name)
25309,MotionPlanning,C0103,(invalid-name)
25310,MotionPlanning,C0103,(invalid-name)
25311,MotionPlanning,C0103,(invalid-name)
25312,MotionPlanning,C0103,(invalid-name)
25313,MotionPlanning,C0103,(invalid-name)
25314,MotionPlanning,C0103,(invalid-name)
25315,MotionPlanning,C0103,(invalid-name)
25316,MotionPlanning,C0103,(invalid-name)
25317,MotionPlanning,C0103,(invalid-name)
25318,MotionPlanning,E0401,(import-error)
25319,MotionPlanning,E0401,(import-error)
25320,MotionPlanning,C0413,(wrong-import-position)
25321,MotionPlanning,E0401,(import-error)
25322,MotionPlanning,W0401,(wildcard-import)
25323,MotionPlanning,C0413,(wrong-import-position)
25324,MotionPlanning,E0401,(import-error)
25325,MotionPlanning,C0413,(wrong-import-position)
25326,MotionPlanning,C0103,(invalid-name)
25327,MotionPlanning,C0103,(invalid-name)
25328,MotionPlanning,C0103,(invalid-name)
25329,MotionPlanning,C0103,(invalid-name)
25330,MotionPlanning,C0103,(invalid-name)
25331,MotionPlanning,C0103,(invalid-name)
25332,MotionPlanning,C0103,(invalid-name)
25333,MotionPlanning,C0103,(invalid-name)
25334,MotionPlanning,C0115,(missing-class-docstring)
25335,MotionPlanning,C0115,(missing-class-docstring)
25336,MotionPlanning,C0103,(invalid-name)
25337,MotionPlanning,C0103,(invalid-name)
25338,MotionPlanning,C0103,(invalid-name)
25339,MotionPlanning,R0902,(too-many-instance-attributes)
25340,MotionPlanning,C0103,(invalid-name)
25341,MotionPlanning,C0103,(invalid-name)
25342,MotionPlanning,C0103,(invalid-name)
25343,MotionPlanning,R0913,(too-many-arguments)
25344,MotionPlanning,C0103,(invalid-name)
25345,MotionPlanning,C0103,(invalid-name)
25346,MotionPlanning,R0913,(too-many-arguments)
25347,MotionPlanning,C0103,(invalid-name)
25348,MotionPlanning,C0103,(invalid-name)
25349,MotionPlanning,C0103,(invalid-name)
25350,MotionPlanning,C0103,(invalid-name)
25351,MotionPlanning,C0115,(missing-class-docstring)
25352,MotionPlanning,C0103,(invalid-name)
25353,MotionPlanning,C0103,(invalid-name)
25354,MotionPlanning,C0103,(invalid-name)
25355,MotionPlanning,C0103,(invalid-name)
25356,MotionPlanning,C0103,(invalid-name)
25357,MotionPlanning,C0103,(invalid-name)
25358,MotionPlanning,C0103,(invalid-name)
25359,MotionPlanning,C0103,(invalid-name)
25360,MotionPlanning,R0903,(too-few-public-methods)
25361,MotionPlanning,C0103,(invalid-name)
25362,MotionPlanning,R0914,(too-many-locals)
25363,MotionPlanning,W0612,(unused-variable)
25364,MotionPlanning,C0103,(invalid-name)
25365,MotionPlanning,C0103,(invalid-name)
25366,MotionPlanning,C0103,(invalid-name)
25367,MotionPlanning,C0103,(invalid-name)
25368,MotionPlanning,C0103,(invalid-name)
25369,MotionPlanning,C0103,(invalid-name)
25370,MotionPlanning,R0913,(too-many-arguments)
25371,MotionPlanning,C0103,(invalid-name)
25372,MotionPlanning,C0103,(invalid-name)
25373,MotionPlanning,C0103,(invalid-name)
25374,MotionPlanning,C0103,(invalid-name)
25375,MotionPlanning,C0103,(invalid-name)
25376,MotionPlanning,C0103,(invalid-name)
25377,MotionPlanning,C0103,(invalid-name)
25378,MotionPlanning,C0103,(invalid-name)
25379,MotionPlanning,C0103,(invalid-name)
25380,MotionPlanning,C0103,(invalid-name)
25381,MotionPlanning,C0103,(invalid-name)
25382,MotionPlanning,C0103,(invalid-name)
25383,MotionPlanning,C0103,(invalid-name)
25384,MotionPlanning,C0103,(invalid-name)
25385,MotionPlanning,R0903,(too-few-public-methods)
25386,MotionPlanning,C0103,(invalid-name)
25387,MotionPlanning,C0103,(invalid-name)
25388,MotionPlanning,R0914,(too-many-locals)
